Name,name_base,SRA_ID,BioProject,reason
CML408,CML408,SRR8906858,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DONG46,DONG46,SRR8906859,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
05W002,05W002,SRR8906860,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
YE478,YE478,SRR8906861,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
HZS,HZS,SRR8906862,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL41,CIMBL41,SRR8906863,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL85,CIMBL85,SRR8906864,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML192,CML192,SRR8906865,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL44,CIMBL44,SRR8906866,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL40,CIMBL40,SRR8906867,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML115,CML115,SRR8906868,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL1,CIMBL1,SRR8906869,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL95,CIMBL95,SRR8906870,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML170,CML170,SRR8906871,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL152,CIMBL152,SRR8906872,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL74,CIMBL74,SRR8906873,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML338,CML338,SRR8906874,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL120,CIMBL120,SRR8906875,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL38,CIMBL38,SRR8906877,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL26,CIMBL26,SRR8906878,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL128,CIMBL128,SRR8906880,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML162,CML162,SRR8906881,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL104,CIMBL104,SRR8906882,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS1,GEMS1,SRR8906883,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL106,CIMBL106,SRR8906884,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL125,CIMBL125,SRR8906885,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML496,CML496,SRR8906886,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML130,CML130,SRR8906887,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL9,CIMBL9,SRR8906889,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL122,CIMBL122,SRR8906890,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL134,CIMBL134,SRR8906891,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL20,CIMBL20,SRR8906892,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS59,GEMS59,SRR8906893,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SY1052,SY1052,SRR8906894,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS16,GEMS16,SRR8906895,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML171,CML171,SRR8906896,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DH29,DH29,SRR8906897,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
NMJT,NMJT,SRR8906898,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
ZHENG30,ZHENG30,SRR8906899,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
WH413,WH413,SRR8906900,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS43,GEMS43,SRR8906901,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
QI205,QI205,SRR8906902,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DAN360,DAN360,SRR8906903,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
LXN,LXN,SRR8906904,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CHANG3,CHANG3,SRR8906905,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GY1032,GY1032,SRR8906906,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS53,GEMS53,SRR8906908,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL83,CIMBL83,SRR8906909,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL101,CIMBL101,SRR8906910,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL67,CIMBL67,SRR8906911,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
P178,P178,SRR8906912,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL113,CIMBL113,SRR8906913,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL62,CIMBL62,SRR8906914,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
ZZ01,ZZ01,SRR8906915,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML50,CML50,SRR8906916,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL19,CIMBL19,SRR8906917,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL88,CIMBL88,SRR8906918,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL66,CIMBL66,SRR8906919,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL94,CIMBL94,SRR8906920,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL93,CIMBL93,SRR8906922,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL117,CIMBL117,SRR8906923,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML473,CML473,SRR8906924,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL58,CIMBL58,SRR8906925,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
YE52106,YE52106,SRR8906926,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
XUN971,XUN971,SRR8906927,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
WMR,WMR,SRR8906928,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
D863F,D863F,SRR8906929,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CHUAN48-2,CHUAN48-2,SRR8906930,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
05WN230,05WN230,SRR8906931,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BY4839,BY4839,SRR8906932,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
501,501,SRR8906934,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
YE488,YE488,SRR8906935,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
3H-2,3H-2,SRR8906936,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CHENG698,CHENG698,SRR8906937,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
LK11,LK11,SRR8906938,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML225,CML225,SRR8906940,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
TY2,TY2,SRR8906941,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
RY729,RY729,SRR8906943,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL145,CIMBL145,SRR8906944,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL32,CIMBL32,SRR8906946,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL48,CIMBL48,SRR8906947,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL108,CIMBL108,SRR8906948,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL2,CIMBL2,SRR8906949,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL75,CIMBL75,SRR8906950,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML226,CML226,SRR8906952,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL50,CIMBL50,SRR8906954,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
HUANGC,HUANGC,SRR8906955,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL144,CIMBL144,SRR8906956,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL139,CIMBL139,SRR8906957,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL72,CIMBL72,SRR8906958,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL105,CIMBL105,SRR8906959,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML361,CML361,SRR8906962,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL116,CIMBL116,SRR8906964,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DAN599,DAN599,SRR8906965,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL36,CIMBL36,SRR8906966,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL89,CIMBL89,SRR8906968,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML114,CML114,SRR8906970,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL76,CIMBL76,SRR8906971,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML431,CML431,SRR8906972,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL151,CIMBL151,SRR8906974,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL141,CIMBL141,SRR8906975,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL90,CIMBL90,SRR8906976,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL79,CIMBL79,SRR8906977,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL112,CIMBL112,SRR8906978,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
YAN414,YAN414,SRR8906979,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BY855,BY855,SRR8906980,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
Z2018F,Z2018F,SRR8906981,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
YE515,YE515,SRR8906982,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
MO113,MO113,SRR8906983,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BY813,BY813,SRR8906984,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
JI53,JI53,SRR8906985,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS15,GEMS15,SRR8906986,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SI434,SI434,SRR8906987,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
B151,B151,SRR8906988,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
TY11,TY11,SRR8906989,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
IRF314,IRF314,SRR8906990,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
L3180,L3180,SRR8906991,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GY462,GY462,SRR8906992,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SY1032,SY1032,SRR8906993,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS9,GEMS9,SRR8906994,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS17,GEMS17,SRR8906995,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
HU803,HU803,SRR8906996,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS41,GEMS41,SRR8906997,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS58,GEMS58,SRR8906998,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL123,CIMBL123,SRR8906999,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS50,GEMS50,SRR8907000,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
M153,M153,SRR8907001,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
LIAO5263,LIAO5263,SRR8907002,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
C8605,C8605,SRR8907003,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
ZHONG69,ZHONG69,SRR8907004,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS27,GEMS27,SRR8907005,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DAN598,DAN598,SRR8907006,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS13,GEMS13,SRR8907008,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS54,GEMS54,SRR8907009,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS37,GEMS37,SRR8907010,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
MN,MN,SRR8907011,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
04K5672,04K5672,SRR8907012,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
JY01,JY01,SRR8907013,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS28,GEMS28,SRR8907014,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS42,GEMS42,SRR8907015,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS61,GEMS61,SRR8907016,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SK_resequencing,SK_resequencing,SRR8907017,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
TY10,TY10,SRR8907018,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
GEMS19,GEMS19,SRR8907019,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BY4944,BY4944,SRR8907020,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SI444,SI444,SRR8907021,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BGY,BGY,SRR8907022,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SW92E114,SW92E114,SRR8907023,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
BY809,BY809,SRR8907024,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DONG237,DONG237,SRR8907025,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
SY3073,SY3073,SRR8907026,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL52,CIMBL52,SRR8907027,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL63,CIMBL63,SRR8907028,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL157,CIMBL157,SRR8907029,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL142,CIMBL142,SRR8907030,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML122,CML122,SRR8907031,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL136,CIMBL136,SRR8907032,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL3,CIMBL3,SRR8907033,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL130,CIMBL130,SRR8907034,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL4,CIMBL4,SRR8907036,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML326,CML326,SRR8907038,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
LIAO138,LIAO138,SRR8907039,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
DAN3130,DAN3130,SRR8907040,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
ZB648,ZB648,SRR8907041,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML139,CML139,SRR8907042,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL148,CIMBL148,SRR8907043,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL133,CIMBL133,SRR8907044,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL5,CIMBL5,SRR8907045,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL8,CIMBL8,SRR8907046,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
QI319,QI319,SRR8907047,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL42,CIMBL42,SRR8907048,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL17,CIMBL17,SRR8907049,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL126,CIMBL126,SRR8907050,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML412,CML412,SRR8907051,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL147,CIMBL147,SRR8907052,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML479,CML479,SRR8907053,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL13,CIMBL13,SRR8907054,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL22,CIMBL22,SRR8907055,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
B11,B11,SRR8907056,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL78,CIMBL78,SRR8907059,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CML465,CML465,SRR8907060,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
CIMBL47,CIMBL47,SRR8907061,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
HSBN,HSBN,SRR8907062,PRJNA531553,SNPTools name has no GRIN plant-name match — needs curation
