sample,runs,bases,platform,strategies,studies,x_cov,accession,n_traits,in_snptools,collection,PLANT_NAME,matched
SAMN44075767,1,13493894100,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075768,1,13611996900,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075769,1,17048188200,ILLUMINA,WGS,PRJNA1170466,7.4,,,False,,,False
SAMN44075770,1,18334274700,ILLUMINA,WGS,PRJNA1170466,8.0,,,False,,,False
SAMN44075771,1,12986410500,ILLUMINA,WGS,PRJNA1170466,5.6,,,False,,,False
SAMN44075773,1,13325040000,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075774,1,16993250100,ILLUMINA,WGS,PRJNA1170466,7.4,,,False,,,False
SAMN44075775,1,13649129400,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075776,1,13866119100,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075777,1,14172732000,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075778,1,13485853200,ILLUMINA,WGS,PRJNA1170466,5.9,PI 601683,21.0,False,Maize.Group.PVP,CR14,True
SAMN44075779,1,13335264600,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075780,1,13576494900,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075781,1,13267395000,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075782,1,13169564700,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075783,1,14884570500,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075784,1,14139457500,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075785,1,16574761200,ILLUMINA,WGS,PRJNA1170466,7.2,,,False,,,False
SAMN44075786,1,13427006400,ILLUMINA,WGS,PRJNA1170466,5.8,PI 559946,29.0,True,Maize.Group.PVP,PHR30,True
SAMN44075787,1,11839055400,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075788,1,14948529600,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075789,1,17425973100,ILLUMINA,WGS,PRJNA1170466,7.6,,,False,,,False
SAMN44075790,1,13652199000,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075791,1,15240299400,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075792,1,14383158900,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075793,1,14072912100,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075794,1,16448013600,ILLUMINA,WGS,PRJNA1170466,7.2,,,False,,,False
SAMN44075795,1,18909426600,ILLUMINA,WGS,PRJNA1170466,8.2,,,False,,,False
SAMN44075796,1,12522442200,ILLUMINA,WGS,PRJNA1170466,5.4,PI 538007,30.0,True,Maize.Group.PVP,LH127,True
SAMN44075797,1,12224642400,ILLUMINA,WGS,PRJNA1170466,5.3,,,False,,,False
SAMN44075798,1,16424162700,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075799,1,13470447300,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075800,1,12583395600,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075801,1,13338292800,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075803,1,23862616500,ILLUMINA,WGS,PRJNA1170466,10.4,,,False,,,False
SAMN44075804,1,17341667700,ILLUMINA,WGS,PRJNA1170466,7.5,,,False,,,False
SAMN44075805,1,19116165000,ILLUMINA,WGS,PRJNA1170466,8.3,,,False,,,False
SAMN44075806,1,23933456400,ILLUMINA,WGS,PRJNA1170466,10.4,,,False,,,False
SAMN44075807,1,19000537800,ILLUMINA,WGS,PRJNA1170466,8.3,,,False,,,False
SAMN44075808,1,15215910000,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075809,1,20315317500,ILLUMINA,WGS,PRJNA1170466,8.8,,,False,,,False
SAMN44075810,1,16830708600,ILLUMINA,WGS,PRJNA1170466,7.3,,,False,,,False
SAMN44075811,1,28016157300,ILLUMINA,WGS,PRJNA1170466,12.2,,,False,,,False
SAMN44075812,1,14886223800,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075813,1,17710668000,ILLUMINA,WGS,PRJNA1170466,7.7,,,False,,,False
SAMN44075814,1,22919421600,ILLUMINA,WGS,PRJNA1170466,10.0,,,False,,,False
SAMN44075815,1,24481307100,ILLUMINA,WGS,PRJNA1170466,10.6,PI 600791,36.0,True,Maize.Group.PVP,LH38,True
SAMN44075816,1,12703477200,ILLUMINA,WGS,PRJNA1170466,5.5,PI 601779,30.0,False,Maize.Group.PVP,PHM57,True
SAMN44075817,1,17159975400,ILLUMINA,WGS,PRJNA1170466,7.5,,,False,,,False
SAMN44075818,1,12394451400,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075819,1,24026978700,ILLUMINA,WGS,PRJNA1170466,10.4,,,False,,,False
SAMN44075820,1,18284205900,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075821,1,19529992200,ILLUMINA,WGS,PRJNA1170466,8.5,,,False,,,False
SAMN44075822,1,17018191500,ILLUMINA,WGS,PRJNA1170466,7.4,PI 546484,29.0,True,Maize.Group.PVP,6M502A,True
SAMN44075823,1,13408327800,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075824,1,15216765000,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075825,1,25694197800,ILLUMINA,WGS,PRJNA1170466,11.2,,,False,,,False
SAMN44075826,1,18304419000,ILLUMINA,WGS,PRJNA1170466,8.0,,,False,,,False
SAMN44075827,1,14188412100,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075828,1,26858784600,ILLUMINA,WGS,PRJNA1170466,11.7,,,False,,,False
SAMN44075829,1,17836070100,ILLUMINA,WGS,PRJNA1170466,7.8,,,False,,,False
SAMN44075830,1,18153738300,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075831,1,17822804100,ILLUMINA,WGS,PRJNA1170466,7.7,,,False,,,False
SAMN44243595,1,21999739039,ILLUMINA,WGS,PRJNA1171432,9.6,PI 587129,38.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,H99,True
SAMN44268035,1,17038564751,ILLUMINA,OTHER,PRJNA1172298,7.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44268037,1,17144064867,ILLUMINA,OTHER,PRJNA1172298,7.5,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44268038,1,16974248841,ILLUMINA,OTHER,PRJNA1172298,7.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44268043,1,17054664396,ILLUMINA,OTHER,PRJNA1172298,7.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346271,1,27959133300,ILLUMINA,OTHER,PRJNA1174741,12.2,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346272,1,22966917000,ILLUMINA,OTHER,PRJNA1174741,10.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346273,1,22404346500,ILLUMINA,OTHER,PRJNA1174741,9.7,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346275,1,22143476700,ILLUMINA,OTHER,PRJNA1174741,9.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346276,1,27063501600,ILLUMINA,OTHER,PRJNA1174741,11.8,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346277,1,26837942400,ILLUMINA,OTHER,PRJNA1174741,11.7,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44346279,1,27654684000,ILLUMINA,OTHER,PRJNA1174741,12.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44369923,1,29547983208,ILLUMINA,OTHER,PRJNA1175710,12.8,,,False,,,False
SAMN44369924,1,17224009790,ILLUMINA,OTHER,PRJNA1175710,7.5,,,False,,,False
SAMN44369925,1,21449904548,ILLUMINA,OTHER,PRJNA1175710,9.3,,,False,,,False
SAMN44369926,1,35646091330,ILLUMINA,OTHER,PRJNA1175710,15.5,,,False,,,False
SAMN44369942,1,17539951469,ILLUMINA,OTHER,PRJNA1175710,7.6,,,False,,,False
SAMN44369943,1,30988411166,ILLUMINA,OTHER,PRJNA1175710,13.5,,,False,,,False
SAMN44369944,1,41455287528,ILLUMINA,OTHER,PRJNA1175710,18.0,,,False,,,False
SAMN44369974,1,12637785544,ILLUMINA,OTHER,PRJNA1175710,5.5,,,False,,,False
SAMN44369981,1,18224241340,ILLUMINA,OTHER,PRJNA1175710,7.9,,,False,,,False
SAMN44369982,1,17766415380,ILLUMINA,OTHER,PRJNA1175710,7.7,,,False,,,False
SAMN44369985,1,13636781008,ILLUMINA,OTHER,PRJNA1175710,5.9,,,False,,,False
SAMN44369997,1,14054224434,ILLUMINA,OTHER,PRJNA1175710,6.1,,,False,,,False
SAMN44415780,1,69308754280,ILLUMINA,WGS,PRJNA1177240,30.1,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44415781,1,63927652549,ILLUMINA,WGS,PRJNA1177240,27.8,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44603354,1,12692858400,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603366,1,11742519300,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.1,,,False,,,False
SAMN44603374,1,12098964000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603392,1,13442412900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.8,,,False,,,False
SAMN44603398,1,17550997500,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.6,,,False,,,False
SAMN44603406,1,12108295500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603408,1,12013434000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603412,1,12984507900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,,,False,,,False
SAMN44603413,1,15871389000,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.9,,,False,,,False
SAMN44603415,1,13918632300,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.1,,,False,,,False
SAMN44603421,1,12839337900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,,,False,,,False
SAMN44603426,1,12614469900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603433,1,12814440900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,,,False,,,False
SAMN44603436,1,13265377500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.8,,,False,,,False
SAMN44603437,1,12726696600,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603453,1,66907642800,COMPLETE_GENOMICS,WGS,PRJNA1142968,29.1,,,False,,,False
SAMN44603461,1,12002301000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603464,1,12180897300,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603466,1,13712865600,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.0,,,False,,,False
SAMN44603483,1,15069913500,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.6,,,False,,,False
SAMN44603486,1,12540999000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603501,1,12083913300,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603520,1,12390655500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.4,,,False,,,False
SAMN44603525,1,12325974600,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.4,,,False,,,False
SAMN44603531,1,13569486000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.9,,,False,,,False
SAMN44603533,1,15194907300,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.6,,,False,,,False
SAMN44603537,1,13488279000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.9,,,False,,,False
SAMN44603544,1,11730074700,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.1,,,False,,,False
SAMN44603546,1,16574073600,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.2,,,False,,,False
SAMN44603554,1,11962573500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603555,1,12592565400,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603569,1,12240316800,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603571,1,12125088600,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.3,,,False,,,False
SAMN44603594,1,12769462500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,,,False,,,False
SAMN44603595,1,12726763500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603601,1,11928547800,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603602,1,15794186400,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.9,,,False,,,False
SAMN44603603,1,18237700800,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.9,,,False,,,False
SAMN44603610,1,12027108600,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603617,1,13058109900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.7,,,False,,,False
SAMN44603618,1,11887411500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603625,1,12947134500,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,,,False,,,False
SAMN44603626,1,12668931900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,,,False,,,False
SAMN44603637,1,35934797400,COMPLETE_GENOMICS,WGS,PRJNA1142968,15.6,,,False,,,False
SAMN44603639,1,11710084200,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.1,,,False,,,False
SAMN44603640,1,11879772000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,,,False,,,False
SAMN44603655,1,12390762000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.4,PI 597326,17.0,False,Maize.Group.PVP,PH06N,True
SAMN44603663,1,14921740200,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.5,PI 606334,17.0,False,Maize.Group.PVP,PH1GC,True
SAMN44603664,1,15173205600,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.6,PI 537098,30.0,False,Maize.Group.PVP,LH204,True
SAMN44603665,1,16723910700,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.3,PI 606336,17.0,False,Maize.Group.PVP,PH0GP,True
SAMN44603671,1,12502007700,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.4,PI 597309,17.0,False,Maize.Group.PVP,PHDG1,True
SAMN44603672,1,17060872500,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.4,PI 583870,25.0,False,Maize.Group.PVP,ZS0510,True
SAMN44603679,1,14152993200,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.2,PI 585226,28.0,True,Maize.Group.PVP,LH231,True
SAMN44603692,1,12338728800,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.4,PI 590560,26.0,False,Maize.Group.PVP,PHTV7,True
SAMN44603695,1,12770562900,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.6,PI 539926,29.0,True,Maize.Group.PVP,LH192,True
SAMN44603696,1,14885072400,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.5,PI 593040,26.0,False,Maize.Group.PVP,LH234,True
SAMN44603697,1,15002469300,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.5,PI 593041,26.0,False,Maize.Group.PVP,LH235,True
SAMN44603703,1,12750123000,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,PI 597327,17.0,False,Maize.Group.PVP,PH07D,True
SAMN44603704,1,18853432500,COMPLETE_GENOMICS,WGS,PRJNA1142968,8.2,PI 539923,30.0,True,Maize.Group.PVP,LH194,True
SAMN44603705,1,12651884400,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.5,PI 546481,29.0,False,Maize.Group.PVP,FBLL,True
SAMN44603708,1,11976253200,COMPLETE_GENOMICS,WGS,PRJNA1142968,5.2,PI 595338,26.0,False,Maize.Group.PVP,01DIB2,True
SAMN44603709,1,13859365200,COMPLETE_GENOMICS,WGS,PRJNA1142968,6.0,PI 597331,26.0,False,Maize.Group.PVP,PH09B,True
SAMN44603711,1,17412114000,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.6,PI 605733,17.0,False,Maize.Group.PVP,PH1W2,True
SAMN44603712,1,17546921700,COMPLETE_GENOMICS,WGS,PRJNA1142968,7.6,PI 595346,26.0,False,Maize.Group.PVP,WQCD10,True
SAMN44768371,1,28595328134,ILLUMINA,WGS,PRJNA1186655,12.4,,,False,,,False
SAMN44768372,1,29023111134,ILLUMINA,WGS,PRJNA1186655,12.6,,,False,,,False
SAMN44768373,1,25796266502,ILLUMINA,WGS,PRJNA1186655,11.2,,,False,,,False
SAMN44768374,1,25613094744,ILLUMINA,WGS,PRJNA1186655,11.1,,,False,,,False
SAMN44768375,1,21649470074,ILLUMINA,WGS,PRJNA1186655,9.4,,,False,,,False
SAMN44768376,1,25088092508,ILLUMINA,WGS,PRJNA1186655,10.9,,,False,,,False
SAMN44768377,1,25070947062,ILLUMINA,WGS,PRJNA1186655,10.9,,,False,,,False
SAMN44768378,1,20483574612,ILLUMINA,WGS,PRJNA1186655,8.9,,,False,,,False
SAMN44768379,1,29782305914,ILLUMINA,WGS,PRJNA1186655,12.9,,,False,,,False
SAMN44768380,1,53996151306,ILLUMINA,WGS,PRJNA1186655,23.5,,,False,,,False
SAMN44768381,2,110399752497,ILLUMINA;PACBIO_SMRT,WGS,PRJNA1186655,48.0,,,False,,,False
SAMN44768382,1,32019061968,ILLUMINA,WGS,PRJNA1186655,13.9,,,False,,,False
SAMN44768383,1,28612677732,ILLUMINA,WGS,PRJNA1186655,12.4,,,False,,,False
SAMN44788496,1,48453600000,ILLUMINA,WGS,PRJNA1187259,21.1,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788497,1,43359466800,ILLUMINA,WGS,PRJNA1187259,18.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788498,1,38868030000,ILLUMINA,WGS,PRJNA1187259,16.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788499,1,45733401900,ILLUMINA,WGS,PRJNA1187259,19.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788500,1,53214299400,ILLUMINA,WGS,PRJNA1187259,23.1,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788501,1,46701137100,ILLUMINA,WGS,PRJNA1187259,20.3,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788502,1,45962621400,ILLUMINA,WGS,PRJNA1187259,20.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788503,1,46036573200,ILLUMINA,WGS,PRJNA1187259,20.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788504,1,38247079800,ILLUMINA,WGS,PRJNA1187259,16.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN44788505,1,49048212000,ILLUMINA,WGS,PRJNA1187259,21.3,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN45176291,1,14971025400,ILLUMINA,WGS,PRJNA1194294,6.5,,,False,,,False
SAMN45176293,1,13024152000,ILLUMINA,WGS,PRJNA1194294,5.7,,,False,,,False
SAMN45410771,1,12620963700,ILLUMINA,WGS,PRJNA1196311,5.5,Ames 34378,15.0,False,,CML 312,True
SAMN45410772,1,13624584000,ILLUMINA,WGS,PRJNA1196311,5.9,,,False,,,False
SAMN45410773,1,16495386900,ILLUMINA,WGS,PRJNA1196311,7.2,PI 690623,15.0,False,Maize.Group.Ames.Panel.2010,CML 373,True
SAMN45410774,1,21981180900,ILLUMINA,WGS,PRJNA1196311,9.6,PI 690627,15.0,False,Maize.Group.Ames.Panel.2010,CML 395,True
SAMN45410775,1,12887534400,ILLUMINA,WGS,PRJNA1196311,5.6,,,False,,,False
SAMN45410776,1,13063057800,ILLUMINA,WGS,PRJNA1196311,5.7,,,False,,,False
SAMN45826277,1,14354985900,ILLUMINA,WGS,PRJNA874319,6.2,,,False,,,False
SAMN45826278,1,15094740900,ILLUMINA,WGS,PRJNA874319,6.6,,,False,,,False
SAMN45826280,1,14995712100,ILLUMINA,WGS,PRJNA874319,6.5,,,False,,,False
SAMN45826282,1,20786968200,ILLUMINA,WGS,PRJNA874319,9.0,,,False,,,False
SAMN45826283,1,31241722200,ILLUMINA,WGS,PRJNA874319,13.6,,,False,,,False
SAMN45826284,1,29812720200,ILLUMINA,WGS,PRJNA874319,13.0,,,False,,,False
SAMN45826290,1,13841484300,ILLUMINA,WGS,PRJNA874319,6.0,,,False,,,False
SAMN45826296,2,22190696700,ILLUMINA,OTHER,PRJNA874319,9.6,,,False,,,False
SAMN45826298,2,12521577600,ILLUMINA,OTHER,PRJNA874319,5.4,,,False,,,False
SAMN45826300,1,12389009700,ILLUMINA,OTHER,PRJNA874319,5.4,,,False,,,False
SAMN45826301,1,22250016000,ILLUMINA,OTHER,PRJNA874319,9.7,,,False,,,False
SAMN45826302,1,12688665900,ILLUMINA,OTHER,PRJNA874319,5.5,,,False,,,False
SAMN45826303,1,15147760200,ILLUMINA,OTHER,PRJNA874319,6.6,,,False,,,False
SAMN45826304,1,16039544100,ILLUMINA,OTHER,PRJNA874319,7.0,,,False,,,False
SAMN45826305,1,12975888000,ILLUMINA,OTHER,PRJNA874319,5.6,,,False,,,False
SAMN45826306,1,15113670300,ILLUMINA,OTHER,PRJNA874319,6.6,,,False,,,False
SAMN45826307,1,23820714300,ILLUMINA,OTHER,PRJNA874319,10.4,,,False,,,False
SAMN45826308,1,19678786800,ILLUMINA,OTHER,PRJNA874319,8.6,,,False,,,False
SAMN45826310,1,14391914700,ILLUMINA,OTHER,PRJNA874319,6.3,,,False,,,False
SAMN45826311,2,15697957200,ILLUMINA,OTHER,PRJNA874319,6.8,,,False,,,False
SAMN45826312,2,25893568800,ILLUMINA,OTHER,PRJNA874319,11.3,,,False,,,False
SAMN45826313,2,28273513800,ILLUMINA,OTHER,PRJNA874319,12.3,,,False,,,False
SAMN45826314,4,36500579700,ILLUMINA,OTHER,PRJNA874319,15.9,,,False,,,False
SAMN45826345,1,17736901200,ILLUMINA,WGS,PRJNA874319,7.7,,,False,,,False
SAMN45826346,1,12300011400,ILLUMINA,WGS,PRJNA874319,5.3,,,False,,,False
SAMN45826347,1,12140117700,ILLUMINA,WGS,PRJNA874319,5.3,,,False,,,False
SAMN45826348,1,13801219200,ILLUMINA,WGS,PRJNA874319,6.0,,,False,,,False
SAMN45826349,1,39887573100,ILLUMINA,WGS,PRJNA874319,17.3,,,False,,,False
SAMN45826350,1,25953084000,ILLUMINA,WGS,PRJNA874319,11.3,,,False,,,False
SAMN45826351,1,20218393200,ILLUMINA,WGS,PRJNA874319,8.8,,,False,,,False
SAMN45859410,1,11669994300,ILLUMINA,WGS,PRJNA1198964,5.1,,,False,,,False
SAMN45859475,1,28194150000,ILLUMINA,WGS,PRJNA1198964,12.3,,,False,,,False
SAMN45859478,1,26987716200,ILLUMINA,WGS,PRJNA1198964,11.7,,,False,,,False
SAMN45859547,1,12086393100,ILLUMINA,WGS,PRJNA1198964,5.3,,,False,,,False
SAMN45859551,1,12479801400,ILLUMINA,WGS,PRJNA1198964,5.4,,,False,,,False
SAMN45966795,1,24070853100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966796,1,24086777100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966797,1,21185231100,DNBSEQ,WGS,PRJNA1202942,9.2,,,False,,,False
SAMN45966798,1,24098406600,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966799,1,24090807000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966800,1,23061451500,DNBSEQ,WGS,PRJNA1202942,10.0,,,False,,,False
SAMN45966801,1,24052319400,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966802,1,24031986600,DNBSEQ,WGS,PRJNA1202942,10.4,,,False,,,False
SAMN45966803,1,24062806500,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966804,1,24093277800,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966805,1,24061162800,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966806,1,24121745100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966807,1,24065397000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966808,1,24082957800,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966809,1,24082359000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966810,1,24070914000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966811,1,23721285900,DNBSEQ,WGS,PRJNA1202942,10.3,,,False,,,False
SAMN45966812,1,24035403600,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966813,1,24110408400,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966814,1,24038264100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966815,1,24109599000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966816,1,24056831700,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966817,1,24077601000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966818,1,24118383000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966819,1,24060321300,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966820,1,24110377800,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966821,1,24054098100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966822,1,20714653200,DNBSEQ,WGS,PRJNA1202942,9.0,,,False,,,False
SAMN45966823,1,24078993000,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
SAMN45966824,1,24071822100,DNBSEQ,WGS,PRJNA1202942,10.5,,,False,,,False
